v1,v2,v3,v4,v5,v5a_1,v5a_2,v5a_3,v6,v7,v8,v9,v10_1,v10_2,v10_3,v11_1,v11_2,v11_3,v11_4,v11_5,v11_6,v11_7,v11_8,v12,v13,v14,v15_1,v15_2,v16_1,v16_2,v17,v18,v18a_1,v18a_2,v18a_3,v19_1,v19_2,v19_3,v19_4,v19_5,v20_1,v20_2,v20_3,v21_1,v21_2,v21_3,v22,v22a_1,v22a_2,v22a_3,v23,v24,v24a_1,v24a_2,v24a_3,v25,v26,v26a_1,v26a_2,v26a_3,v27,v28,v28a_1,v28a_2,v28a_3,v29,v30,v30a_1,v30a_2,v30a_3,v32,v32a_1,v32a_2,v32a_3,v33,v34,v34a_1,v34a_2,v34a_3,v35,v36,v36a_1,v36a_2,v36a_3,v37,v38,v38a_1,v38a_2,v38a_3,v39,v40,v41,v42,v43,v44,v45,v46,v47,wei1,wei2
4,265,43,1,2,99,99,99,2,1,5,99,3,99,99,1,2,3,5,6,8,99,99,1,8,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,9,17,1,98,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,2,1,2,5,4,2,1.0305,.702
10,513,98,2,4,6,99,99,3,1,10,99,6,99,99,2,3,5,6,8,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,9,11,99,98,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,8,1,1,7,3,2,.8147,1.51
17,947,40,2,2,99,99,99,4,2,99,10,6,3,99,1,2,5,6,8,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,1,2,9,99,99,2,2,9,99,99,9,9,99,99,99,9,9,99,99,99,2,97,99,99,2,2,97,99,99,9,9,99,99,99,2,2,4,99,99,2,1,9,8,2,1,3,2,2,.9025,1.1822
17,904,40,2,2,99,99,99,2,2,99,9,3,99,99,2,3,8,99,99,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,9,9,99,99,99,2,2,97,99,99,2,2,15,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,2,1,9,2,2,1,3,2,1,.9809,1.2849
18,880,43,1,2,99,99,99,2,2,99,95,6,99,99,2,3,5,8,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,12,99,99,9,9,99,99,99,1,2,8,99,99,1,2,15,99,99,9,9,99,99,99,2,15,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,99,99,2,1,9,1,8,1,5,1,2,1.3256,.2064
12,640,45,1,4,96,99,99,3,2,99,3,3,99,99,1,5,7,8,99,99,99,99,1,1,1,1,2,2,9,1,1,99,99,99,2,9,9,9,9,9,18,6,3,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,2,1,2,7,1,2,.8415,.9501
12,651,32,4,4,7,99,99,2,2,99,10,5,99,99,2,5,8,99,99,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,2,2,97,99,99,9,9,99,99,99,9,9,99,99,99,2,97,99,99,9,9,99,99,99,9,9,99,99,99,1,2,7,99,99,2,1,9,2,8,5,1,2,2,.9593,1.083
18,880,41,2,2,99,99,99,1,2,99,2,8,99,99,2,3,4,5,8,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,11,9,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,5,98,2,1.0777,.1678
13,613,98,5,4,7,4,99,4,2,99,7,3,99,99,2,5,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,9,9,99,99,99,2,2,11,99,99,9,9,99,99,99,9,9,99,99,99,2,8,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,2,2,2,2,2,7,1,2,2,.6385,.5617
18,880,37,3,1,99,99,99,1,2,99,10,3,16,99,2,8,99,99,99,99,99,99,1,2,2,1,9,2,9,1,1,99,99,99,1,9,9,9,9,9,99,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,2,1,1,3,1,1,.7629,.1188
12,648,42,2,3,6,4,99,2,2,99,7,5,3,6,2,8,99,99,99,99,99,99,1,2,2,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,7,99,9,9,99,99,99,1,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,6,99,99,2,2,2,2,2,8,3,1,2,.7768,.877
13,603,35,3,4,6,99,99,3,2,99,6,3,6,11,1,2,3,4,5,8,99,99,1,2,1,3,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,1,2,11,99,99,1,2,97,99,99,1,2,13,99,99,1,2,97,99,99,2,9,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,99,99,2,2,2,8,8,2,3,1,2,.8847,.7783
18,880,44,1,3,96,99,99,3,2,99,2,3,6,14,1,2,3,5,8,99,99,99,1,1,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,9,19,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,4,5,1,1,1.304,.203
18,884,45,1,2,99,99,99,4,2,99,2,3,99,99,2,8,1,99,99,99,99,99,1,1,1,1,2,2,9,1,2,5,99,99,9,9,9,9,9,99,99,99,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,2,1,1,5,1,1,1.304,.203
12,632,43,1,2,99,99,99,1,2,99,2,3,15,99,1,2,3,5,6,99,99,99,1,1,1,1,2,2,9,1,1,99,99,99,3,9,9,9,9,11,12,10,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,1,1,2,4,1,1,.9979,1.1266
10,516,44,1,1,99,99,99,1,1,6,99,2,99,99,1,2,4,5,8,99,99,99,1,1,1,1,2,2,9,1,1,99,99,99,2,9,9,9,9,6,1,9,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,1,1,1,3,1,2,.8218,1.5231
13,998,98,6,3,96,99,99,4,2,99,7,13,99,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,2,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,2,99,99,2,1,9,2,2,7,1,1,2,1.5155,1.3332
10,527,38,2,2,99,99,99,2,1,7,99,3,5,99,1,2,3,5,8,99,99,99,1,1,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,1,2,7,99,99,1,2,7,99,99,1,2,15,10,99,9,9,99,99,99,2,6,99,99,9,9,99,99,99,9,9,99,99,99,1,2,7,99,99,2,2,2,2,2,1,3,1,1,1.0852,2.0113
12,637,98,1,3,98,99,99,1,1,7,99,14,99,99,2,8,99,99,99,99,99,99,1,2,1,1,9,2,9,1,1,99,99,99,1,9,9,9,9,9,99,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,4,1,1,.9979,1.1266
18,998,98,2,4,96,99,99,8,1,10,99,95,99,99,2,99,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,2,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,2,2,8,5,1,2,2,1.0777,.1678
13,611,41,2,3,5,99,99,2,2,99,95,3,4,99,2,3,5,8,99,99,99,99,1,2,1,1,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,9,9,99,99,99,1,2,9,99,99,1,2,10,99,99,9,9,99,99,99,2,4,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,4,99,2,2,2,1,1,1,3,1,2,1.1062,.9731
18,880,27,5,3,96,99,99,2,2,99,7,3,18,99,1,2,3,4,8,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,7,99,1,2,9,7,99,1,2,9,7,99,1,2,9,7,99,1,2,9,7,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,99,99,2,2,1,2,1,1,3,2,1,.7919,.1233
12,648,46,1,2,99,99,99,2,1,7,99,95,99,99,1,2,3,5,6,8,99,99,1,2,1,1,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,3,99,99,1,2,3,99,99,1,1,99,99,99,1,2,9,99,99,9,9,99,99,99,2,6,99,99,1,1,99,99,99,9,9,99,99,99,1,2,6,99,99,2,1,9,2,8,2,4,1,1,.9979,1.1266
17,900,40,2,1,99,99,99,1,2,99,6,3,5,99,1,2,3,5,99,99,99,99,2,9,9,9,9,9,9,1,1,99,99,99,2,3,9,9,9,1,2,9,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,5,1,2,.9025,1.1822
10,508,40,2,3,8,99,99,3,1,10,99,95,99,99,1,2,3,5,6,8,99,99,1,2,1,1,9,2,9,1,1,99,99,99,1,9,9,9,9,9,99,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,1,2,2,1,5,1,1,1.0852,2.0113
12,648,44,1,4,96,99,99,3,1,7,99,3,99,99,1,2,3,5,8,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,3,99,99,1,2,3,99,99,1,2,3,99,99,1,2,3,99,99,9,9,99,99,99,2,3,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,2,2,2,2,1,2,5,1,1,.9979,1.1266
18,880,98,2,2,99,99,99,1,2,99,2,3,8,99,1,2,4,5,99,99,99,99,1,2,1,1,2,2,9,1,2,3,7,99,9,9,9,9,9,99,99,99,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,4,1,2,1.0777,.1678
17,944,18,6,4,5,8,99,3,2,99,7,3,16,6,1,2,3,4,5,6,7,8,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,4,9,7,2,2,4,9,7,2,2,7,99,99,1,2,7,99,99,1,2,7,9,99,2,4,7,99,2,2,7,99,99,8,2,7,99,99,2,2,7,99,99,2,1,9,1,8,3,3,1,1,2.2647,2.9665
18,884,98,6,2,99,99,99,2,2,99,7,95,99,99,2,99,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,6,99,99,9,9,99,99,99,2,2,6,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,1,2,2,8,1,1,2,1.2462,.194
4,264,45,1,2,99,99,99,3,2,99,95,3,99,99,2,3,5,8,99,99,99,99,1,1,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,9,9,99,99,99,1,2,9,99,99,1,2,9,99,99,9,9,99,99,99,2,9,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,99,99,2,1,9,2,1,1,3,1,2,1.0305,.702
4,264,41,2,4,7,99,99,2,2,99,7,5,99,99,2,5,8,99,99,99,99,99,1,1,1,1,2,2,9,1,1,99,99,99,2,1,9,9,9,19,99,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,8,5,7,1,2,.8621,.5873
12,635,45,1,3,96,99,99,1,2,99,4,10,96,99,1,3,5,8,99,99,99,99,1,1,1,3,9,2,9,1,1,99,99,99,1,9,9,9,9,6,19,20,4,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,3,1,1,.9979,1.1266
10,502,41,2,1,99,99,99,1,1,2,99,3,99,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,9,9,99,99,99,2,2,9,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,99,99,2,2,1,1,8,8,3,1,2,.8147,1.51
4,269,36,3,3,1,3,99,2,2,99,95,3,6,99,1,2,3,4,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,12,99,99,2,2,12,99,99,2,1,99,99,99,2,1,99,99,99,2,1,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,1,9,2,8,1,5,1,1,1.0766,.7334
13,621,25,5,1,99,99,99,2,2,99,3,3,6,99,1,2,3,5,8,99,99,99,1,2,1,3,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,1,99,99,99,1,1,99,99,99,1,1,99,99,99,1,1,99,99,99,9,9,99,99,99,2,9,99,99,9,9,99,99,99,9,9,99,99,99,1,1,99,99,99,2,2,2,2,1,1,5,2,1,.6791,.5974
18,881,27,5,2,99,99,99,2,2,99,7,3,99,99,1,2,5,8,99,99,99,99,1,2,1,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,2,2,7,9,99,2,2,7,99,99,9,9,99,99,99,9,9,99,99,99,2,7,99,99,9,9,99,99,99,9,9,99,99,99,2,2,7,99,99,2,2,2,2,2,1,3,2,1,.7919,.1233
10,500,45,1,3,96,99,99,2,1,5,99,14,99,99,3,5,8,99,99,99,99,99,1,1,1,1,2,2,9,1,1,99,99,99,2,1,3,9,9,1,11,12,12,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,1,5,1,2,.8218,1.5231
17,904,44,1,2,99,99,99,2,1,10,99,3,99,99,1,2,3,5,8,99,99,99,1,1,1,1,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,99,99,2,2,9,99,99,1,2,1,9,99,1,2,10,99,99,9,9,99,99,99,2,15,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,9,99,2,1,9,2,8,1,5,1,2,.9975,1.3066
13,623,98,4,4,5,99,99,4,2,99,7,12,99,99,1,2,3,5,8,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,99,99,2,2,2,99,99,2,2,2,99,99,2,2,2,99,99,9,9,99,99,99,2,2,99,99,9,9,99,99,99,9,9,99,99,99,2,2,5,99,99,2,1,9,8,8,1,1,2,2,.8018,.7053
4,262,19,6,3,98,99,99,3,2,99,10,6,3,99,2,3,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,9,9,99,99,99,1,2,9,99,99,2,2,9,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,9,99,99,2,2,2,2,2,5,1,2,2,1.1247,.7661
13,625,30,4,3,98,99,99,3,2,99,10,7,13,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,2,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,97,99,99,2,2,2,8,8,5,3,2,2,.8018,.7053
12,655,41,2,3,98,99,99,3,2,99,7,95,99,99,2,4,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,1,99,99,99,9,9,99,99,99,1,1,99,99,99,9,9,99,99,99,2,1,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,9,99,99,1,2,2,2,1,95,3,3,2,.7768,.877
10,514,47,1,1,99,99,99,1,1,98,99,2,99,99,1,2,3,4,5,6,99,99,1,2,1,1,2,2,9,1,1,99,99,99,3,1,9,9,9,19,17,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,7,1,1,1.0947,2.0289
17,924,98,1,4,5,99,99,4,2,99,98,3,99,99,1,2,3,8,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,6,99,99,2,2,6,99,99,2,2,6,99,99,1,2,9,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,6,99,99,2,1,9,2,1,4,3,1,2,.9975,1.3066
12,640,38,2,3,6,96,99,2,2,99,6,9,2,1,1,2,3,4,5,6,8,99,1,1,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,1,9,6,98,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,1,1,8,5,1,2,.7768,.877
17,912,37,3,2,99,99,99,2,1,7,99,12,99,99,1,2,3,5,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,3,99,99,1,1,99,99,99,1,1,99,99,99,1,2,3,9,99,9,9,99,99,99,2,3,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,1,9,2,1,1,5,2,2,.8963,1.1741
12,651,98,3,2,99,99,99,1,2,99,7,4,6,5,1,2,3,5,8,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,1,2,97,99,99,1,2,97,99,99,1,2,97,99,99,9,9,99,99,99,2,97,99,99,9,9,99,99,99,9,9,99,99,99,1,2,97,99,99,2,1,9,8,8,1,1,2,2,1.0543,1.1903
13,613,47,1,4,6,99,99,4,2,99,7,6,99,99,2,5,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,13,14,9,9,99,99,99,1,2,9,99,99,9,9,99,99,99,9,9,99,99,99,2,15,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,2,2,2,1,4,1,2,1.1462,1.0083
13,623,28,4,4,96,99,99,4,2,99,7,2,99,99,1,2,4,8,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,2,2,7,2,99,2,2,7,5,99,9,9,99,99,99,2,2,7,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,2,99,99,2,2,2,2,1,1,1,1,1,.8528,.7502
4,270,29,4,4,6,99,99,3,2,99,10,3,6,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,9,3,99,9,9,99,99,99,1,2,9,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,11,99,99,2,2,1,2,2,8,3,1,2,.9525,.6488
13,615,98,4,3,5,4,1,4,2,99,10,7,3,99,8,99,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,97,99,99,2,1,9,2,8,3,1,2,2,.8018,.7053
13,604,40,2,4,8,99,99,8,1,7,99,95,99,99,2,99,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,2,2,1,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,1,9,2,2,98,3,1,1,1.1765,1.035
4,260,43,1,4,96,99,99,2,2,99,7,8,6,5,1,2,3,8,99,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,9,9,9,9,9,10,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,4,1,1,1.1386,.7756
18,880,33,3,3,7,99,99,8,2,99,3,2,3,99,1,2,3,5,6,8,99,99,1,2,1,3,9,2,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,7,99,99,1,2,97,99,99,1,2,9,99,99,1,2,15,99,99,9,9,99,99,99,2,9,15,99,2,2,9,99,99,9,9,99,99,99,2,2,9,99,99,2,2,2,8,8,1,7,3,1,.7629,.1188
13,611,40,2,4,6,99,99,2,2,99,7,3,99,99,2,8,99,99,99,99,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,2,9,9,9,9,10,99,6,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,2,1,1,3,2,2,1.1062,.9731
10,523,47,1,1,99,99,99,3,1,9,99,3,99,99,1,2,3,5,6,8,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,14,99,99,1,2,9,99,99,1,1,99,99,99,1,1,99,99,99,9,9,99,99,99,1,99,99,99,2,1,99,99,99,9,9,99,99,99,1,1,99,99,99,1,2,2,2,1,1,4,3,1,1.0947,2.0289
13,608,98,1,2,99,99,99,2,1,7,99,10,6,99,2,3,5,6,8,99,99,99,1,2,1,1,9,2,9,1,1,99,99,99,1,9,9,9,9,9,6,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,3,1,2,1.1462,1.0083
10,524,98,2,1,99,99,99,2,1,2,99,3,99,99,1,2,3,4,5,6,8,99,1,2,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,1,19,99,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,7,1,1,1.0852,2.0113
10,516,98,6,2,99,99,99,4,2,99,7,95,99,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,1,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,1,2,98,99,99,8,1,9,2,1,1,98,98,1,2.2951,4.2537
18,880,46,1,2,99,99,99,1,1,10,99,3,6,99,1,2,3,5,6,8,99,99,1,2,1,1,2,2,9,1,1,99,99,99,1,3,9,9,9,9,10,13,4,6,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,2,2,1,1,1,6,3,1,1.304,.203
12,637,98,1,4,6,5,99,3,2,99,7,5,6,99,2,8,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,2,1,99,9,9,99,99,99,2,2,1,4,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,4,2,1,2,1,9,2,2,1,1,2,2,.8415,.9501
17,909,40,2,2,99,99,99,4,2,99,2,3,99,99,1,5,8,99,99,99,99,99,1,2,1,1,2,2,9,1,2,5,99,99,9,9,9,9,9,99,99,99,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,1,2,5,1,2,.9025,1.1822
4,998,98,2,2,99,99,99,2,2,99,10,9,99,99,9,99,99,99,99,99,99,99,1,2,2,3,9,1,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,1,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,1,9,1,1,5,2,1,1,.9525,.6488
12,630,29,4,4,6,96,99,3,2,99,8,6,9,99,1,2,5,8,99,99,99,99,1,2,1,1,9,2,9,1,1,99,99,99,2,1,9,9,9,6,10,11,95,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,1,9,1,2,1,4,1,1,1.1376,1.2844
17,932,46,1,2,99,99,99,2,2,99,7,3,99,99,2,5,8,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,6,99,99,9,9,99,99,99,1,2,9,99,99,9,9,99,99,99,9,9,99,99,99,2,9,99,99,9,9,99,99,99,9,9,99,99,99,1,2,4,99,99,2,1,9,2,8,1,3,1,2,.9975,1.3066
17,912,28,4,2,99,99,99,2,2,99,95,3,99,99,8,99,99,99,99,99,99,99,2,9,9,9,9,9,9,2,9,99,99,99,9,9,9,9,9,99,99,99,99,99,99,2,97,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,9,99,99,99,9,99,99,99,9,9,99,99,99,9,9,99,99,99,2,2,7,99,99,2,2,2,2,2,4,3,1,2,.7416,.9714
